Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
4152,1047,24.25,101.80,17028,543
4155,1047,24.30,103.90,17028,543
4158,1047,24.27,105.30,17028,543
4161,1047,24.17,105.80,17771,552
4164,1047,24.30,105.60,17771,552
4167,1047,24.30,105.30,17771,552
4170,1047,24.18,104.30,17771,552
4173,1047,24.16,102.00,17771,558
4175,1047,24.29,99.00,17771,558
4178,1047,24.23,94.60,16571,558
4181,1047,24.23,90.50,16571,558
4184,1047,24.25,85.80,16571,561
4187,1047,24.26,81.70,16571,561
4190,1047,24.21,75.30,16571,561
4193,1047,24.22,68.70,16571,561
4196,1047,24.28,62.70,16571,564
4198,1047,24.24,57.00,16828,564
4201,1047,24.29,51.90,16828,564
4204,1047,24.29,47.30,16828,564
4207,1047,24.29,45.80,16828,566
4210,1047,24.25,43.20,16828,566
4213,1047,24.29,41.30,16828,566
4216,1047,24.19,41.70,16828,566
4219,1047,24.19,39.80,16800,567
4221,1047,24.20,43.30,16800,567
4224,1047,24.24,41.90,16800,567
4227,1047,24.25,42.60,16800,567
4230,1047,24.25,41.80,16800,569
4233,1047,24.26,42.50,16800,569
4236,1047,24.22,42.50,17385,569
4238,1047,24.26,43.70,17385,569
4241,1047,24.23,44.10,17385,568
4244,1047,24.25,48.60,17385,568
4247,1047,24.32,50.00,17385,568
4250,1047,24.25,57.20,17628,568
4253,1047,24.25,58.20,17628,568
4256,1047,24.26,61.70,17628,568
4259,1047,24.28,69.90,17628,568
4261,1047,24.21,75.10,17628,568
4264,1047,24.24,79.20,17628,567
4267,1047,24.29,85.80,17628,567
4270,1047,24.22,91.50,16700,567
4273,1047,24.22,96.30,16700,567
4276,1047,24.22,97.60,16700,568
4279,1047,24.25,100.50,16700,568
4282,1047,24.23,103.10,16700,568
4284,1047,24.24,105.00,16700,568
4288,1047,24.24,107.90,16700,570
4290,1047,24.22,109.90,17271,570
4293,1047,24.23,111.40,17271,570
4296,1047,24.20,111.60,17271,570
4299,1047,24.29,111.50,17271,572
4302,1047,24.19,111.80,17271,572
4305,1047,24.16,111.50,17100,572
4308,1047,24.25,112.10,17100,572
4312,1047,24.27,112.80,17100,571
4314,1047,24.27,113.60,17100,571
4317,1047,24.26,114.40,17100,571
4320,1047,24.26,114.40,17100,571
4323,1047,24.30,113.90,17100,569
4326,1047,24.23,112.80,17414,569
4329,1047,24.25,111.20,17414,569
4332,1047,24.29,109.30,17414,569
4335,1047,24.22,107.40,17414,566
4338,1047,24.26,104.80,17414,566
4341,1047,24.27,101.40,16700,566
4344,1047,24.27,99.60,16700,566
4346,1047,24.27,96.50,16700,566
4349,1047,24.28,91.30,16700,566
4352,1047,24.25,85.70,16700,566
4355,1047,24.22,80.20,16700,566
4358,1047,24.26,73.20,17028,568
4361,1047,24.28,67.20,17028,568
4364,1047,24.25,61.30,17028,568
4366,1047,24.25,59.40,17028,568
4369,1047,24.30,54.10,17028,567
4372,1047,24.25,49.30,17028,567
4375,1047,24.26,46.30,17028,567
4378,1047,24.23,42.20,17028,567
4381,1047,24.25,38.70,17028,567
4384,1047,24.26,37.30,17028,567
4386,1047,24.29,35.50,17028,567
4389,1047,24.29,36.60,17028,567
4392,1047,24.21,38.60,17028,566
4395,1047,24.24,41.10,16900,566
4398,1047,24.20,44.90,16900,566
4401,1047,24.21,47.60,16900,566
4404,1047,24.28,55.40,16900,566
4407,1047,24.23,62.80,16900,566
4409,1047,24.25,73.20,16900,566
4412,1047,24.20,80.40,17000,566
4415,1047,24.17,86.70,17000,567
4418,1047,24.22,92.50,17000,567
4421,1047,24.24,96.60,17000,567
4424,1047,24.26,99.20,17000,567
4427,1047,24.18,102.50,17000,565
4430,1047,24.23,105.30,16471,565
4432,1047,24.22,106.00,16471,565
4435,1047,24.21,108.40,16471,565
4438,1047,24.29,109.50,16471,564
4441,1047,24.30,110.10,16471,564
4444,1047,24.18,109.70,16471,564
4447,1047,24.25,109.40,17071,564
4450,1047,24.22,108.40,17071,564
4453,1047,24.25,107.50,17071,564
4456,1047,24.20,107.30,17071,564
4459,1047,24.26,105.10,17071,564
4462,1047,24.24,103.00,17071,564
4465,1047,24.21,99.70,16514,564
4468,1047,24.24,95.40,16514,564
4471,1047,24.22,89.80,16514,564
4474,1047,24.27,86.60,16514,562
4476,1047,24.25,82.90,16514,562
4479,1047,24.23,80.60,16514,562
4482,1047,24.26,74.90,16514,562
4485,1047,24.25,68.70,17171,563
4488,1047,24.23,62.60,17171,563
4491,1047,24.24,57.00,17171,563
4494,1047,24.31,52.00,17171,563
4497,1047,24.30,47.40,17171,566
4499,1047,24.30,46.60,17171,566
4502,1047,24.25,47.00,17242,566
4505,1047,24.25,48.80,17242,566
4508,1047,24.16,54.70,17242,567
4514,1047,24.25,112.50,17314,567
4515,1047,24.27,112.00,17314,567
4517,1047,24.25,111.70,17314,567
4520,1047,24.26,111.30,17314,568
4523,1047,24.25,110.60,17071,568
4526,1047,24.23,109.50,17071,568
4528,1047,24.25,106.10,17071,568
4532,1047,24.18,104.80,17071,569
4534,1047,24.22,103.60,17071,569
4537,1047,24.22,103.40,16514,569
4540,1047,24.24,102.10,16514,569
4543,1047,24.24,99.50,16514,570
4546,1047,24.17,96.90,16514,570
4549,1047,24.16,95.00,16514,570
4552,1047,24.21,93.00,16514,570
4555,1047,24.25,91.20,17000,571
4558,1047,24.24,90.20,17000,571
4560,1047,24.24,89.70,17000,571
4563,1047,24.14,88.90,17000,571
4566,1047,24.24,87.80,17000,571
4569,1047,24.21,85.40,17000,571
4572,1047,24.24,84.40,17000,571
4577,1047,24.24,79.40,17557,571
4593,1047,24.23,67.50,16900,573
4595,1047,24.24,64.70,16900,573
4597,1047,24.18,62.50,16900,573
4599,1047,24.25,60.20,17200,573
4601,1047,24.22,57.80,17200,573
4603,1047,24.21,55.60,17200,572
4605,1047,24.28,52.80,17200,572
4607,1047,24.25,50.10,17200,572
4609,1047,24.27,47.30,17200,572
4615,1047,24.18,41.40,16800,570
4617,1047,24.21,39.10,16800,570
4619,1047,24.25,36.70,16800,570
4621,1047,24.19,34.60,16800,570
4623,1047,24.24,32.60,16800,570
4625,1047,24.25,30.70,16800,569
4627,1047,24.22,29.00,16800,569
4629,1047,24.24,27.20,16800,569
4635,1047,24.19,22.60,17442,569
